Initial_Coral,Fishing_Pressure,Final_Coral,Browsers,Id
0.29,0.4,0.22111121449768695,0.69,B0 = 0.69
0.3,0.4,0.22111478254715922,0.69,B0 = 0.69
0.31,0.4,0.22111892662867072,0.69,B0 = 0.69
0.32,0.4,0.22112374556590458,0.69,B0 = 0.69
0.33,0.4,0.22112935134889528,0.69,B0 = 0.69
0.34,0.4,0.22113586825259482,0.69,B0 = 0.69
0.35000000000000003,0.4,0.2211434303370957,0.69,B0 = 0.69
0.36,0.4,0.22115217678626545,0.69,B0 = 0.69
0.37,0.4,0.22116224461404013,0.69,B0 = 0.69
0.38,0.4,0.221173758576355,0.69,B0 = 0.69
0.39,0.4,0.22118681860643358,0.69,B0 = 0.69
0.4,0.4,0.22120148611649418,0.69,B0 = 0.69
0.41000000000000003,0.4,0.22121777046738184,0.69,B0 = 0.69
0.42,0.4,0.22123561880813783,0.69,B0 = 0.69
0.43,0.4,0.22125491115504908,0.69,B0 = 0.69
0.44,0.4,0.22127546262605938,0.69,B0 = 0.69
0.45,0.4,0.22129703312184024,0.69,B0 = 0.69
0.46,0.4,0.22131934318553284,0.69,B0 = 0.69
0.47000000000000003,0.4,0.2213420934911967,0.69,B0 = 0.69
0.48,0.4,0.22136498485643913,0.69,B0 = 0.69
0.49,0.4,0.2213877359597266,0.69,B0 = 0.69
0.5,0.4,0.2214100968260181,0.69,B0 = 0.69
0.51,0.4,0.22143185727763492,0.69,B0 = 0.69
0.52,0.4,0.2214528505369021,0.69,B0 = 0.69
0.53,0.4,0.22147295281586135,0.69,B0 = 0.69
0.54,0.4,0.2214920800462428,0.69,B0 = 0.69
0.55,0.4,0.22151018288705532,0.69,B0 = 0.69
0.56,0.4,0.221527240963286,0.69,B0 = 0.69
0.5700000000000001,0.4,0.2215432570547789,0.69,B0 = 0.69
0.58,0.4,0.22155825168597823,0.69,B0 = 0.69
0.59,0.4,0.2215722583777813,0.69,B0 = 0.69
0.6,0.4,0.22158531964674763,0.69,B0 = 0.69
0.61,0.4,0.2215974837605414,0.69,B0 = 0.69
0.62,0.4,0.2216088021886407,0.69,B0 = 0.69
0.63,0.4,0.22161932765314968,0.69,B0 = 0.69
0.64,0.4,0.22162911268483984,0.69,B0 = 0.69
0.65,0.4,0.22163820858796515,0.69,B0 = 0.69
0.66,0.4,0.22164666472978095,0.69,B0 = 0.69
0.67,0.4,0.2216545280799089,0.69,B0 = 0.69
0.68,0.4,0.22166184293768162,0.69,B0 = 0.69
0.6900000000000001,0.4,0.22166865080502587,0.69,B0 = 0.69
0.7000000000000001,0.4,0.22167499035730506,0.69,B0 = 0.69
0.71,0.4,0.22168089748835376,0.69,B0 = 0.69
0.72,0.4,0.22168640540485052,0.69,B0 = 0.69
0.73,0.4,0.22169154475081326,0.69,B0 = 0.69
0.74,0.4,0.22169634375325586,0.69,B0 = 0.69
0.75,0.4,0.22170082837656832,0.69,B0 = 0.69
0.76,0.4,0.22170502248187776,0.69,B0 = 0.69
0.77,0.4,0.2217089479790657,0.69,B0 = 0.69
0.78,0.4,0.221712624982768,0.69,B0 = 0.69
0.79,0.4,0.2217160719518546,0.69,B0 = 0.69
0.8,0.4,0.22171930583028154,0.69,B0 = 0.69
0.81,0.4,0.22172234216798833,0.69,B0 = 0.69
0.8200000000000001,0.4,0.2217251952463255,0.69,B0 = 0.69
0.8300000000000001,0.4,0.22172787818076958,0.69,B0 = 0.69
0.84,0.4,0.2217304030244426,0.69,B0 = 0.69
0.85,0.4,0.2217327808614078,0.69,B0 = 0.69
0,0.41000000000000003,0.19689375055463068,0.69,B0 = 0.69
0.01,0.41000000000000003,0.1968937573967411,0.69,B0 = 0.69
0.02,0.41000000000000003,0.1968937647212745,0.69,B0 = 0.69
0.03,0.41000000000000003,0.19689377257419405,0.69,B0 = 0.69
0.04,0.41000000000000003,0.19689378100680696,0.69,B0 = 0.69
0.05,0.41000000000000003,0.19689379007655716,0.69,B0 = 0.69
0.06,0.41000000000000003,0.1968937998478539,0.69,B0 = 0.69
0.07,0.41000000000000003,0.1968938103930638,0.69,B0 = 0.69
0.08,0.41000000000000003,0.19689382179365153,0.69,B0 = 0.69
0.09,0.41000000000000003,0.1968938341415483,0.69,B0 = 0.69
0.1,0.41000000000000003,0.1968938475406652,0.69,B0 = 0.69
0.11,0.41000000000000003,0.19689386210875268,0.69,B0 = 0.69
0.12,0.41000000000000003,0.19689387797949565,0.69,B0 = 0.69
0.13,0.41000000000000003,0.1968938953049928,0.69,B0 = 0.69
0.14,0.41000000000000003,0.19689391425871502,0.69,B0 = 0.69
0.15,0.41000000000000003,0.19689393503884967,0.69,B0 = 0.69
0.16,0.41000000000000003,0.19689395787231384,0.69,B0 = 0.69
0.17,0.41000000000000003,0.19689398301945255,0.69,B0 = 0.69
0.18,0.41000000000000003,0.19689401077945587,0.69,B0 = 0.69
0.19,0.41000000000000003,0.19689404149690498,0.69,B0 = 0.69
0.2,0.41000000000000003,0.19689407556910665,0.69,B0 = 0.69
0.21,0.41000000000000003,0.19689411345484925,0.69,B0 = 0.69
0.22,0.41000000000000003,0.1968941556846515,0.69,B0 = 0.69
0.23,0.41000000000000003,0.19689420287196263,0.69,B0 = 0.69
0.24,0.41000000000000003,0.19689425572682828,0.69,B0 = 0.69
0.25,0.41000000000000003,0.19689431507059996,0.69,B0 = 0.69
0.26,0.41000000000000003,0.19689438185258812,0.69,B0 = 0.69
0.27,0.41000000000000003,0.19689445724423893,0.69,B0 = 0.69
0.28,0.41000000000000003,0.19689454227696443,0.69,B0 = 0.69
0.29,0.41000000000000003,0.1968946386234275,0.69,B0 = 0.69
0.3,0.41000000000000003,0.19689474785302188,0.69,B0 = 0.69
0.31,0.41000000000000003,0.1968948718274878,0.69,B0 = 0.69
0.32,0.41000000000000003,0.19689501263280867,0.69,B0 = 0.69
0.33,0.41000000000000003,0.19689517257742262,0.69,B0 = 0.69
0.34,0.41000000000000003,0.1968953541753335,0.69,B0 = 0.69
0.35000000000000003,0.41000000000000003,0.19689556010887618,0.69,B0 = 0.69
0.36,0.41000000000000003,0.1968957931649254,0.69,B0 = 0.69
0.37,0.41000000000000003,0.19689605613976377,0.69,B0 = 0.69
0.38,0.41000000000000003,0.1968963517092939,0.69,B0 = 0.69
0.39,0.41000000000000003,0.19689668226510554,0.69,B0 = 0.69
0.4,0.41000000000000003,0.19689704972517152,0.69,B0 = 0.69
0.41000000000000003,0.41000000000000003,0.19689745532207245,0.69,B0 = 0.69
0.42,0.41000000000000003,0.19689789943831637,0.69,B0 = 0.69
0.43,0.41000000000000003,0.19689838140040308,0.69,B0 = 0.69
0.44,0.41000000000000003,0.1968988994052004,0.69,B0 = 0.69
0.45,0.41000000000000003,0.19689945050393756,0.69,B0 = 0.69
0.46,0.41000000000000003,0.19690003063802253,0.69,B0 = 0.69
0.47000000000000003,0.41000000000000003,0.1969006348472235,0.69,B0 = 0.69
0.48,0.41000000000000003,0.19690125752902002,0.69,B0 = 0.69
0.49,0.41000000000000003,0.19690189260553242,0.69,B0 = 0.69
0.5,0.41000000000000003,0.19690253399849672,0.69,B0 = 0.69
0.51,0.41000000000000003,0.19690317572148425,0.69,B0 = 0.69
0.52,0.41000000000000003,0.19690381225335077,0.69,B0 = 0.69
0.53,0.41000000000000003,0.19690443863367477,0.69,B0 = 0.69
0.54,0.41000000000000003,0.19690505065204925,0.69,B0 = 0.69
0.55,0.41000000000000003,0.19690564480163986,0.69,B0 = 0.69
0.56,0.41000000000000003,0.19690621834330008,0.69,B0 = 0.69
0.5700000000000001,0.41000000000000003,0.19690676925118644,0.69,B0 = 0.69
0.58,0.41000000000000003,0.19690729614715125,0.69,B0 = 0.69
0.59,0.41000000000000003,0.19690779824120436,0.69,B0 = 0.69
0.6,0.41000000000000003,0.196908275163847,0.69,B0 = 0.69
0.61,0.41000000000000003,0.19690872699991038,0.69,B0 = 0.69
0.62,0.41000000000000003,0.1969091541314794,0.69,B0 = 0.69
0.63,0.41000000000000003,0.19690955718299974,0.69,B0 = 0.69
0.64,0.41000000000000003,0.196909936935909,0.69,B0 = 0.69
0.65,0.41000000000000003,0.19691029439440272,0.69,B0 = 0.69
0.66,0.41000000000000003,0.1969106304779189,0.69,B0 = 0.69
0.67,0.41000000000000003,0.19691094632499997,0.69,B0 = 0.69
0.68,0.41000000000000003,0.19691124299596469,0.69,B0 = 0.69
0.6900000000000001,0.41000000000000003,0.19691152160040284,0.69,B0 = 0.69
0.7000000000000001,0.41000000000000003,0.1969117831256424,0.69,B0 = 0.69
0.71,0.41000000000000003,0.19691202871268945,0.69,B0 = 0.69
0.72,0.41000000000000003,0.19691225925234515,0.69,B0 = 0.69
0.73,0.41000000000000003,0.19691247577860369,0.69,B0 = 0.69
0.74,0.41000000000000003,0.1969126791706431,0.69,B0 = 0.69
0.75,0.41000000000000003,0.19691287028524493,0.69,B0 = 0.69
0.76,0.41000000000000003,0.1969130499293199,0.69,B0 = 0.69
0.77,0.41000000000000003,0.19691321886073238,0.69,B0 = 0.69
0.78,0.41000000000000003,0.19691337778923282,0.69,B0 = 0.69
0.79,0.41000000000000003,0.19691352737824172,0.69,B0 = 0.69
0.8,0.41000000000000003,0.19691366827565415,0.69,B0 = 0.69
0.81,0.41000000000000003,0.19691380097170005,0.69,B0 = 0.69
0.8200000000000001,0.41000000000000003,0.19691392609027442,0.69,B0 = 0.69
0.8300000000000001,0.41000000000000003,0.1969140441020406,0.69,B0 = 0.69
0.84,0.41000000000000003,0.19691415550062688,0.69,B0 = 0.69
0.85,0.41000000000000003,0.19691426066026976,0.69,B0 = 0.69
0,0.42,0.17926287937902238,0.69,B0 = 0.69
0.01,0.42,0.179262879782472,0.69,B0 = 0.69
0.02,0.42,0.1792628802129962,0.69,B0 = 0.69
0.03,0.42,0.179262880673034,0.69,B0 = 0.69
0.04,0.42,0.17926288116529965,0.69,B0 = 0.69
0.05,0.42,0.17926288169279847,0.69,B0 = 0.69
0.06,0.42,0.17926288225890016,0.69,B0 = 0.69
0.07,0.42,0.17926288286733982,0.69,B0 = 0.69
0.08,0.42,0.17926288352228903,0.69,B0 = 0.69
0.09,0.42,0.1792628842284232,0.69,B0 = 0.69
0.1,0.42,0.17926288499099377,0.69,B0 = 0.69
0.11,0.42,0.17926288581587824,0.69,B0 = 0.69
0.12,0.42,0.1792628867096973,0.69,B0 = 0.69
0.13,0.42,0.17926288767989806,0.69,B0 = 0.69
0.14,0.42,0.17926288873489857,0.69,B0 = 0.69
0.15,0.42,0.1792628898841903,0.69,B0 = 0.69
0.16,0.42,0.17926289113852636,0.69,B0 = 0.69
0.17,0.42,0.17926289251009891,0.69,B0 = 0.69
0.18,0.42,0.17926289401270612,0.69,B0 = 0.69
0.19,0.42,0.17926289566205064,0.69,B0 = 0.69
0.2,0.42,0.17926289747597524,0.69,B0 = 0.69
0.21,0.42,0.17926289947478993,0.69,B0 = 0.69
0.22,0.42,0.17926290168158607,0.69,B0 = 0.69
0.23,0.42,0.17926290412264956,0.69,B0 = 0.69
0.24,0.42,0.1792629068279182,0.69,B0 = 0.69
0.25,0.42,0.1792629098313736,0.69,B0 = 0.69
0.26,0.42,0.17926291317162754,0.69,B0 = 0.69
0.27,0.42,0.17926291695275381,0.69,B0 = 0.69
0.28,0.42,0.17926292104309724,0.69,B0 = 0.69
0.29,0.42,0.17926292567925423,0.69,B0 = 0.69
0.3,0.42,0.17926293086305367,0.69,B0 = 0.69
0.31,0.42,0.1792629366636096,0.69,B0 = 0.69
0.32,0.42,0.17926294315707697,0.69,B0 = 0.69
0.33,0.42,0.17926295042655754,0.69,B0 = 0.69
0.34,0.42,0.17926295856146052,0.69,B0 = 0.69
0.35000000000000003,0.42,0.17926296765644217,0.69,B0 = 0.69
0.36,0.42,0.17926297780963818,0.69,B0 = 0.69
0.37,0.42,0.17926298912000832,0.69,B0 = 0.69
0.38,0.42,0.17926300168432494,0.69,B0 = 0.69
0.39,0.42,0.17926301559212596,0.69,B0 = 0.69
0.4,0.42,0.17926303092145127,0.69,B0 = 0.69
0.41000000000000003,0.42,0.1792630477327527,0.69,B0 = 0.69
0.42,0.42,0.17926306606331674,0.69,B0 = 0.69
0.43,0.42,0.17926308607684327,0.69,B0 = 0.69
0.44,0.42,0.1792631074371177,0.69,B0 = 0.69
0.45,0.42,0.17926313023931148,0.69,B0 = 0.69
0.46,0.42,0.17926315438479998,0.69,B0 = 0.69
0.47000000000000003,0.42,0.1792631797409681,0.69,B0 = 0.69
0.48,0.42,0.17926320601316872,0.69,B0 = 0.69
0.49,0.42,0.17926323340294884,0.69,B0 = 0.69
0.5,0.42,0.17926326131106085,0.69,B0 = 0.69
0.51,0.42,0.1792632896494669,0.69,B0 = 0.69
0.52,0.42,0.17926331812538482,0.69,B0 = 0.69
0.53,0.42,0.1792633466956904,0.69,B0 = 0.69
0.54,0.42,0.17926337506946183,0.69,B0 = 0.69
0.55,0.42,0.179263403066363,0.69,B0 = 0.69
0.56,0.42,0.17926343052797078,0.69,B0 = 0.69
0.5700000000000001,0.42,0.17926345731975146,0.69,B0 = 0.69
0.58,0.42,0.17926348333152597,0.69,B0 = 0.69
0.59,0.42,0.1792635084768586,0.69,B0 = 0.69
0.6,0.42,0.1792635326890329,0.69,B0 = 0.69
0.61,0.42,0.17926355592891202,0.69,B0 = 0.69
0.62,0.42,0.17926357816788022,0.69,B0 = 0.69
0.63,0.42,0.17926359939496614,0.69,B0 = 0.69
0.64,0.42,0.1792636196120403,0.69,B0 = 0.69
0.65,0.42,0.17926363883146085,0.69,B0 = 0.69
0.66,0.42,0.17926365707396041,0.69,B0 = 0.69
0.67,0.42,0.17926367436669247,0.69,B0 = 0.69
0.68,0.42,0.17926369074166565,0.69,B0 = 0.69
0.6900000000000001,0.42,0.17926370623418286,0.69,B0 = 0.69
0.7000000000000001,0.42,0.17926372088193757,0.69,B0 = 0.69
0.71,0.42,0.17926373472373755,0.69,B0 = 0.69
0.72,0.42,0.17926374779904417,0.69,B0 = 0.69
0.73,0.42,0.1792637601471367,0.69,B0 = 0.69
0.74,0.42,0.17926377180677264,0.69,B0 = 0.69
0.75,0.42,0.17926378281567126,0.69,B0 = 0.69
0.76,0.42,0.1792637932103901,0.69,B0 = 0.69
0.77,0.42,0.17926380302628026,0.69,B0 = 0.69
0.78,0.42,0.17926381229683488,0.69,B0 = 0.69
0.79,0.42,0.1792638210542037,0.69,B0 = 0.69
0.8,0.42,0.17926382932881446,0.69,B0 = 0.69
0.81,0.42,0.1792638371495967,0.69,B0 = 0.69
0.8200000000000001,0.42,0.17926384454366248,0.69,B0 = 0.69
0.8300000000000001,0.42,0.17926385153679764,0.69,B0 = 0.69
0.84,0.42,0.17926385815312018,0.69,B0 = 0.69
0.85,0.42,0.17926386441524678,0.69,B0 = 0.69
0,0.43,0.16520754225318243,0.69,B0 = 0.69
0.01,0.43,0.1652075422831851,0.69,B0 = 0.69
0.02,0.43,0.1652075423151083,0.69,B0 = 0.69
0.03,0.43,0.16520754234913287,0.69,B0 = 0.69
0.04,0.43,0.165207542385436,0.69,B0 = 0.69
0.05,0.43,0.16520754242421323,0.69,B0 = 0.69
0.06,0.43,0.1652075424657014,0.69,B0 = 0.69
0.07,0.43,0.1652075425101377,0.69,B0 = 0.69
0.08,0.43,0.16520754255780296,0.69,B0 = 0.69
0.09,0.43,0.16520754260900228,0.69,B0 = 0.69
0.1,0.43,0.16520754266408175,0.69,B0 = 0.69
0.11,0.43,0.16520754272341784,0.69,B0 = 0.69
0.12,0.43,0.16520754278743788,0.69,B0 = 0.69
0.13,0.43,0.16520754285661632,0.69,B0 = 0.69
0.14,0.43,0.16520754293147852,0.69,B0 = 0.69
0.15,0.43,0.16520754301263402,0.69,B0 = 0.69
0.16,0.43,0.1652075431007364,0.69,B0 = 0.69
0.17,0.43,0.1652075431965401,0.69,B0 = 0.69
0.18,0.43,0.16520754330088674,0.69,B0 = 0.69
0.19,0.43,0.16520754341470761,0.69,B0 = 0.69
0.2,0.43,0.16520754353908737,0.69,B0 = 0.69
0.21,0.43,0.16520754367521315,0.69,B0 = 0.69
0.22,0.43,0.1652075438244276,0.69,B0 = 0.69
0.23,0.43,0.16520754398825108,0.69,B0 = 0.69
0.24,0.43,0.16520754416838185,0.69,B0 = 0.69
0.25,0.43,0.16520754436673338,0.69,B0 = 0.69
0.26,0.43,0.16520754458544257,0.69,B0 = 0.69
0.27,0.43,0.16520754483630115,0.69,B0 = 0.69
0.28,0.43,0.1652075450937799,0.69,B0 = 0.69
0.29,0.43,0.1652075453890436,0.69,B0 = 0.69
0.3,0.43,0.16520754571596313,0.69,B0 = 0.69
0.31,0.43,0.16520754607813556,0.69,B0 = 0.69
0.32,0.43,0.16520754647948965,0.69,B0 = 0.69
0.33,0.43,0.16520754692423692,0.69,B0 = 0.69
0.34,0.43,0.16520754741691832,0.69,B0 = 0.69
0.35000000000000003,0.43,0.16520754796227682,0.69,B0 = 0.69
0.36,0.43,0.16520754856523343,0.69,B0 = 0.69
0.37,0.43,0.1652075492307741,0.69,B0 = 0.69
0.38,0.43,0.16520754996379666,0.69,B0 = 0.69
0.39,0.43,0.16520755076894908,0.69,B0 = 0.69
0.4,0.43,0.165207551650438,0.69,B0 = 0.69
0.41000000000000003,0.43,0.16520755261177283,0.69,B0 = 0.69
0.42,0.43,0.16520755365558357,0.69,B0 = 0.69
0.43,0.43,0.16520755478325766,0.69,B0 = 0.69
0.44,0.43,0.16520755603884207,0.69,B0 = 0.69
0.45,0.43,0.1652075573359199,0.69,B0 = 0.69
0.46,0.43,0.16520755866199624,0.69,B0 = 0.69
0.47000000000000003,0.43,0.16520756010940235,0.69,B0 = 0.69
0.48,0.43,0.1652075616245251,0.69,B0 = 0.69
0.49,0.43,0.16520756319923685,0.69,B0 = 0.69
0.5,0.43,0.1652075648242148,0.69,B0 = 0.69
0.51,0.43,0.16520756648915488,0.69,B0 = 0.69
0.52,0.43,0.16520756818318091,0.69,B0 = 0.69
0.53,0.43,0.16520756989514523,0.69,B0 = 0.69
0.54,0.43,0.165207571614022,0.69,B0 = 0.69
0.55,0.43,0.1652075733292186,0.69,B0 = 0.69
0.56,0.43,0.16520757503082714,0.69,B0 = 0.69
0.5700000000000001,0.43,0.16520757670991534,0.69,B0 = 0.69
0.58,0.43,0.1652075783584247,0.69,B0 = 0.69
0.59,0.43,0.16520757996958596,0.69,B0 = 0.69
0.6,0.43,0.1652075815377065,0.69,B0 = 0.69
0.61,0.43,0.16520758305822333,0.69,B0 = 0.69
0.62,0.43,0.16520758452761994,0.69,B0 = 0.69
0.63,0.43,0.1652075859433675,0.69,B0 = 0.69
0.64,0.43,0.16520758730381604,0.69,B0 = 0.69
0.65,0.43,0.16520758860807908,0.69,B0 = 0.69
0.66,0.43,0.16520758985593417,0.69,B0 = 0.69
0.67,0.43,0.16520759104771532,0.69,B0 = 0.69
0.68,0.43,0.16520759218421435,0.69,B0 = 0.69
0.6900000000000001,0.43,0.16520759326659343,0.69,B0 = 0.69
0.7000000000000001,0.43,0.16520759429629847,0.69,B0 = 0.69
0.71,0.43,0.1652075952750001,0.69,B0 = 0.69
0.72,0.43,0.16520759620453157,0.69,B0 = 0.69
0.73,0.43,0.16520759708680727,0.69,B0 = 0.69
0.74,0.43,0.16520759792384224,0.69,B0 = 0.69
0.75,0.43,0.16520759871766608,0.69,B0 = 0.69
0.76,0.43,0.16520759947029282,0.69,B0 = 0.69
0.77,0.43,0.1652076001837469,0.69,B0 = 0.69
0.78,0.43,0.16520760085999217,0.69,B0 = 0.69
0.79,0.43,0.16520760150095062,0.69,B0 = 0.69
0.8,0.43,0.16520760210847676,0.69,B0 = 0.69
0.81,0.43,0.16520760268436638,0.69,B0 = 0.69
0.8200000000000001,0.43,0.16520760323032746,0.69,B0 = 0.69
0.8300000000000001,0.43,0.1652076037480072,0.69,B0 = 0.69
0.84,0.43,0.16520760423896289,0.69,B0 = 0.69
0.85,0.43,0.16520760470467744,0.69,B0 = 0.69
0,0.44,0.153445128761505,0.69,B0 = 0.69
0.01,0.44,0.1534451287641502,0.69,B0 = 0.69
0.02,0.44,0.15344512876696279,0.69,B0 = 0.69
0.03,0.44,0.15344512876995187,0.69,B0 = 0.69
0.04,0.44,0.15344512877313182,0.69,B0 = 0.69
0.05,0.44,0.15344512877652255,0.69,B0 = 0.69
0.06,0.44,0.1534451287801391,0.69,B0 = 0.69
0.07,0.44,0.15344512878399794,0.69,B0 = 0.69
0.08,0.44,0.1534451287881272,0.69,B0 = 0.69
0.09,0.44,0.15344512879255393,0.69,B0 = 0.69
0.1,0.44,0.1534451287972935,0.69,B0 = 0.69
0.11,0.44,0.15344512880238215,0.69,B0 = 0.69
0.12,0.44,0.1534451288078537,0.69,B0 = 0.69
0.13,0.44,0.15344512881375005,0.69,B0 = 0.69
0.14,0.44,0.1534451288200987,0.69,B0 = 0.69
0.15,0.44,0.153445128826962,0.69,B0 = 0.69
0.16,0.44,0.1534451288343699,0.69,B0 = 0.69
0.17,0.44,0.15344512884239678,0.69,B0 = 0.69
0.18,0.44,0.15344512885109216,0.69,B0 = 0.69
0.19,0.44,0.1534451288605304,0.69,B0 = 0.69
0.2,0.44,0.1534451288707938,0.69,B0 = 0.69
0.21,0.44,0.15344512888196113,0.69,B0 = 0.69
0.22,0.44,0.1534451288941373,0.69,B0 = 0.69
0.23,0.44,0.15344512890742693,0.69,B0 = 0.69
0.24,0.44,0.15344512892194445,0.69,B0 = 0.69
0.25,0.44,0.15344512893782983,0.69,B0 = 0.69
0.26,0.44,0.15344512895523105,0.69,B0 = 0.69
0.27,0.44,0.1534451289756124,0.69,B0 = 0.69
0.28,0.44,0.15344512899524893,0.69,B0 = 0.69
0.29,0.44,0.15344512901824667,0.69,B0 = 0.69
0.3,0.44,0.15344512904351632,0.69,B0 = 0.69
0.31,0.44,0.15344512907129979,0.69,B0 = 0.69
0.32,0.44,0.15344512910185998,0.69,B0 = 0.69
0.33,0.44,0.15344512913790312,0.69,B0 = 0.69
0.34,0.44,0.15344512917239445,0.69,B0 = 0.69
0.35000000000000003,0.44,0.15344512921297765,0.69,B0 = 0.69
0.36,0.44,0.15344512925751333,0.69,B0 = 0.69
0.37,0.44,0.15344512930633133,0.69,B0 = 0.69
0.38,0.44,0.1534451293597433,0.69,B0 = 0.69
0.39,0.44,0.1534451294180544,0.69,B0 = 0.69
0.4,0.44,0.15344512948154507,0.69,B0 = 0.69
0.41000000000000003,0.44,0.15344512955046746,0.69,B0 = 0.69
0.42,0.44,0.15344512962501733,0.69,B0 = 0.69
0.43,0.44,0.15344512970532936,0.69,B0 = 0.69
0.44,0.44,0.15344512979145744,0.69,B0 = 0.69
0.45,0.44,0.1534451298833764,0.69,B0 = 0.69
0.46,0.44,0.15344512998835075,0.69,B0 = 0.69
0.47000000000000003,0.44,0.15344513008399926,0.69,B0 = 0.69
0.48,0.44,0.1534451301921465,0.69,B0 = 0.69
0.49,0.44,0.15344513030497078,0.69,B0 = 0.69
0.5,0.44,0.15344513042195518,0.69,B0 = 0.69
0.51,0.44,0.15344513054250994,0.69,B0 = 0.69
0.52,0.44,0.1534451306659652,0.69,B0 = 0.69
0.53,0.44,0.15344513079162378,0.69,B0 = 0.69
0.54,0.44,0.15344513091876738,0.69,B0 = 0.69
0.55,0.44,0.1534451310466749,0.69,B0 = 0.69
0.56,0.44,0.15344513117463343,0.69,B0 = 0.69
0.5700000000000001,0.44,0.15344513130198364,0.69,B0 = 0.69
0.58,0.44,0.15344513142810287,0.69,B0 = 0.69
0.59,0.44,0.15344513155243392,0.69,B0 = 0.69
0.6,0.44,0.15344513167447124,0.69,B0 = 0.69
0.61,0.44,0.15344513179379715,0.69,B0 = 0.69
0.62,0.44,0.15344513191004622,0.69,B0 = 0.69
0.63,0.44,0.15344513202293086,0.69,B0 = 0.69
0.64,0.44,0.15344513213223177,0.69,B0 = 0.69
0.65,0.44,0.1534451322377758,0.69,B0 = 0.69
0.66,0.44,0.15344513233945234,0.69,B0 = 0.69
0.67,0.44,0.1534451324372002,0.69,B0 = 0.69
0.68,0.44,0.1534451325309925,0.69,B0 = 0.69
0.6900000000000001,0.44,0.15344513262084863,0.69,B0 = 0.69
0.7000000000000001,0.44,0.15344513270680515,0.69,B0 = 0.69
0.71,0.44,0.15344513278893548,0.69,B0 = 0.69
0.72,0.44,0.1534451328673235,0.69,B0 = 0.69
0.73,0.44,0.15344513294207623,0.69,B0 = 0.69
0.74,0.44,0.15344513301329793,0.69,B0 = 0.69
0.75,0.44,0.15344513308112676,0.69,B0 = 0.69
0.76,0.44,0.153445133145677,0.69,B0 = 0.69
0.77,0.44,0.15344513320709088,0.69,B0 = 0.69
0.78,0.44,0.15344513326549852,0.69,B0 = 0.69
0.79,0.44,0.15344513332103596,0.69,B0 = 0.69
0.8,0.44,0.1534451333738256,0.69,B0 = 0.69
0.81,0.44,0.15344513342401042,0.69,B0 = 0.69
0.8200000000000001,0.44,0.1534451334717127,0.69,B0 = 0.69
0.8300000000000001,0.44,0.15344513351704775,0.69,B0 = 0.69
0.84,0.44,0.15344513356014955,0.69,B0 = 0.69
0.85,0.44,0.15344513360111967,0.69,B0 = 0.69
0,0.45,0.14329602937454178,0.69,B0 = 0.69
0.01,0.45,0.1432960293748083,0.69,B0 = 0.69
0.02,0.45,0.14329602937509053,0.69,B0 = 0.69
0.03,0.45,0.1432960293753917,0.69,B0 = 0.69
0.04,0.45,0.14329602937570948,0.69,B0 = 0.69
0.05,0.45,0.14329602937604724,0.69,B0 = 0.69
0.06,0.45,0.14329602937640848,0.69,B0 = 0.69
0.07,0.45,0.14329602937679212,0.69,B0 = 0.69
0.08,0.45,0.14329602937720157,0.69,B0 = 0.69
0.09,0.45,0.14329602937764,0.69,B0 = 0.69
0.1,0.45,0.14329602937810673,0.69,B0 = 0.69
0.11,0.45,0.14329602937860886,0.69,B0 = 0.69
0.12,0.45,0.143296029379144,0.69,B0 = 0.69
0.13,0.45,0.14329602937972097,0.69,B0 = 0.69
0.14,0.45,0.14329602938033903,0.69,B0 = 0.69
0.15,0.45,0.14329602938100347,0.69,B0 = 0.69
0.16,0.45,0.14329602938172126,0.69,B0 = 0.69
0.17,0.45,0.14329602938249336,0.69,B0 = 0.69
0.18,0.45,0.14329602938332708,0.69,B0 = 0.69
0.19,0.45,0.14329602938423075,0.69,B0 = 0.69
0.2,0.45,0.14329602938520888,0.69,B0 = 0.69
0.21,0.45,0.143296029386266,0.69,B0 = 0.69
0.22,0.45,0.14329602938741745,0.69,B0 = 0.69
0.23,0.45,0.14329602938866356,0.69,B0 = 0.69
0.24,0.45,0.14329602939002103,0.69,B0 = 0.69
0.25,0.45,0.14329602939149533,0.69,B0 = 0.69
0.26,0.45,0.14329602939310424,0.69,B0 = 0.69
0.27,0.45,0.14329602939485755,0.69,B0 = 0.69
0.28,0.45,0.1432960293967689,0.69,B0 = 0.69
0.29,0.45,0.1432960293988542,0.69,B0 = 0.69
0.3,0.45,0.14329602940113306,0.69,B0 = 0.69
0.31,0.45,0.14329602940362546,0.69,B0 = 0.69
0.32,0.45,0.14329602940635341,0.69,B0 = 0.69
0.33,0.45,0.14329602940933434,0.69,B0 = 0.69
0.34,0.45,0.1432960294129485,0.69,B0 = 0.69
0.35000000000000003,0.45,0.14329602941613614,0.69,B0 = 0.69
0.36,0.45,0.1432960294200154,0.69,B0 = 0.69
0.37,0.45,0.14329602942423897,0.69,B0 = 0.69
0.38,0.45,0.143296029428839,0.69,B0 = 0.69
0.39,0.45,0.1432960294338376,0.69,B0 = 0.69
0.4,0.45,0.14329602943925748,0.69,B0 = 0.69
0.41000000000000003,0.45,0.14329602944511272,0.69,B0 = 0.69
0.42,0.45,0.14329602945142683,0.69,B0 = 0.69
0.43,0.45,0.14329602945820824,0.69,B0 = 0.69
